index,valorFusivel,tipoCurto,I_A_Isolador,Tempo_A_Isolador,Tempo_Abertura_A_Isolador,I_B_Isolador,Tempo_B_Isolador,Tempo_Abertura_B_Isolador,I_C_Isolador,Tempo_C_Isolador,Tempo_Abertura_C_Isolador,I_A1_Isolador,Tempo_A1_Isolador,Tempo_Abertura_A1_Isolador,I_B1_Isolador,Tempo_B1_Isolador,Tempo_Abertura_B1_Isolador,I_A_Consumidor,Tempo_A_Consumidor,Tempo_Abertura_A_Consumidor,I_B_Consumidor,Tempo_B_Consumidor,Tempo_Abertura_B_Consumidor
70,6,10,17.9364,2.89587,3.97,6.1501,42.1924,43.268,12.683,Inf,Inf,17.5912,Inf,Inf,13.6499,Inf,Inf,17.5912,Inf,Inf,13.6499,Inf,Inf
71,6,11,12.675,Inf,Inf,17.9514,2.89077,3.964,6.13007,42.6345,43.709,0,Inf,Inf,17.5925,Inf,Inf,0,Inf,Inf,17.5925,Inf,Inf
72,6,12,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
73,7,1,31.2887,0.992061,2.067,31.3089,0.990475,2.063,31.1575,1.00247,2.076,31.3044,0.990831,2.067,31.3038,0.990877,2.064,31.3044,0.990831,2.067,31.3038,0.990877,2.064
74,7,2,31.2887,0.992061,2.067,31.3089,0.990475,2.063,31.1575,1.00247,2.076,31.3044,0.990831,2.067,31.3038,0.990877,2.064,31.3044,0.990831,2.067,31.3038,0.990877,2.064
75,7,3,28.1754,Inf,Inf,18.7062,Inf,Inf,29.0315,1.19582,2.269,31.3053,0.99076,2.067,21.8894,Inf,Inf,31.3053,0.99076,2.067,21.8894,Inf,Inf
76,7,4,24.3264,Inf,Inf,0,Inf,Inf,30.1759,Inf,Inf,31.3059,0.990712,2.067,11.5595,14.6029,15.68,31.3059,0.990712,2.067,11.5595,14.6029,15.68
77,7,5,18.7158,Inf,Inf,29.1783,1.1808,2.253,28.0594,1.30257,2.376,21.8851,Inf,Inf,23.1629,Inf,Inf,21.8851,Inf,Inf,23.1629,Inf,Inf
78,7,6,0,Inf,Inf,30.1205,1.09063,2.164,24.2469,Inf,Inf,11.5513,14.6344,15.715,21.2639,Inf,Inf,11.5513,14.6344,15.715,21.2639,Inf,Inf
79,7,7,29.1772,1.18092,2.255,28.1805,Inf,Inf,18.6207,Inf,Inf,23.1535,Inf,Inf,31.3029,0.990949,2.064,23.1535,Inf,Inf,31.3029,0.990949,2.064
80,7,8,30.1702,Inf,Inf,24.3258,Inf,Inf,0,Inf,Inf,21.2954,Inf,Inf,31.3023,0.990996,2.064,21.2954,Inf,Inf,31.3023,0.990996,2.064
81,7,9,9.36131,28.3041,29.385,18.8182,Inf,Inf,26.2843,1.53637,2.61,20.1143,Inf,Inf,0,Inf,Inf,20.1143,Inf,Inf,0,Inf,Inf
82,7,10,26.3932,1.52035,2.595,9.39808,27.9456,29.021,18.9129,Inf,Inf,25.9611,Inf,Inf,20.1152,Inf,Inf,25.9611,Inf,Inf,20.1152,Inf,Inf
83,7,11,18.8991,Inf,Inf,26.4019,1.51908,2.593,9.36592,28.2588,29.333,0,Inf,Inf,25.9582,Inf,Inf,0,Inf,Inf,25.9582,Inf,Inf
84,7,12,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
85,8,1,38.3617,0.576341,1.652,38.2773,0.5796,1.654,38.3482,0.576863,1.655,38.3421,0.577095,1.655,38.3572,0.576515,1.651,38.3421,0.577095,1.655,38.3572,0.576515,1.651
86,8,2,38.3617,0.576341,1.652,38.2773,0.5796,1.654,38.3482,0.576863,1.655,38.3421,0.577095,1.655,38.3572,0.576515,1.651,38.3421,0.577095,1.655,38.3572,0.576515,1.651
87,8,3,34.7726,Inf,Inf,23.5632,Inf,Inf,35.7189,Inf,Inf,38.3436,0.57704,1.655,27.444,1.43422,2.51,38.3436,0.57704,1.655,27.444,1.43422,2.51
88,8,4,29.8644,Inf,Inf,0,Inf,Inf,36.9932,Inf,Inf,38.3446,0.577,1.655,14.5074,12.9218,14.001,38.3446,0.577,1.655,14.5074,12.9218,14.001
89,8,5,23.6378,Inf,Inf,35.6271,0.697985,1.772,34.7727,0.744074,1.823,27.4276,Inf,Inf,28.5869,Inf,Inf,27.4276,Inf,Inf,28.5869,Inf,Inf
90,8,6,0,Inf,Inf,36.8414,0.639574,1.714,29.7333,Inf,Inf,14.5277,12.8478,13.94,26.1061,Inf,Inf,14.5277,12.8478,13.94,26.1061,Inf,Inf
91,8,7,35.7335,Inf,Inf,34.7371,Inf,Inf,23.5805,Inf,Inf,28.626,1.26991,2.347,38.3558,0.57657,1.651,28.626,1.26991,2.347,38.3558,0.57657,1.651
92,8,8,36.9645,Inf,Inf,29.875,Inf,Inf,0,Inf,Inf,26.1829,Inf,Inf,38.3547,0.576609,1.651,26.1829,Inf,Inf,38.3547,0.576609,1.651
93,8,9,0,Inf,Inf,23.5002,Inf,Inf,32.7272,0.87513,1.954,25.0012,Inf,Inf,0,Inf,Inf,25.0012,Inf,Inf,0,Inf,Inf
94,8,10,32.7097,0.876403,1.953,12.0596,28.9952,30.082,23.4676,Inf,Inf,32.1553,Inf,Inf,25.0175,Inf,Inf,32.1553,Inf,Inf,25.0175,Inf,Inf
95,8,11,23.4359,Inf,Inf,32.6629,0.879806,1.954,0,Inf,Inf,0,Inf,Inf,32.1166,Inf,Inf,0,Inf,Inf,32.1166,Inf,Inf
96,8,12,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf,0,Inf,Inf
97,9,1,41.4206,0.474825,1.55,41.3927,0.475624,1.549,41.2632,0.47936,1.555,41.4125,0.475058,1.552,41.4144,0.475003,1.55,41.4125,0.475058,1.552,41.4144,0.475003,1.55
98,9,2,41.4206,0.474825,1.55,41.3927,0.475624,1.549,41.2632,0.47936,1.555,41.4125,0.475058,1.552,41.4144,0.475003,1.55,41.4125,0.475058,1.552,41.4144,0.475003,1.55
99,9,3,37.6624,Inf,Inf,25.8607,Inf,Inf,38.5932,Inf,Inf,41.4142,0.47501,1.552,29.9429,1.11804,2.194,41.4142,0.47501,1.552,29.9429,1.11804,2.194
100,9,4,32.2899,Inf,Inf,0,Inf,Inf,39.9512,Inf,Inf,41.4154,0.474974,1.551,15.8963,8.9591,10.038,41.4154,0.474974,1.551,15.8963,8.9591,10.038
101,9,5,25.89674,Inf,Inf,38.54447,0.5693854,1.643,37.47471,0.6120121,1.687,29.92381,Inf,Inf,31.08659,Inf,Inf,29.92381,Inf,Inf,31.08659,Inf,Inf
